index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
13084,Brownie Mix - Triple Choco Brownie,Snacks & Branded Foods,Ready To Cook & Eat,Betty Crocker,297.0,330.0,Breakfast & Snack Mixes,4.3,"Betty Crocker has been an iconic brand for tested and trusted recipes, meal ideas and much more for close to a century! Their Triple Choco Brownie Mix combines the richness of three types of chocolates to help you produce perfectly rich, fudgy and yummy chocolate brownies that you can simply not have enough of!


Every batch of brownies made using the mix will turn out to be scrumptiously tasty, topped with a perfect glossy crust. All you need is 3 additional ingredients and 3 steps to make the perfect batch of brownies in no time!


Method:
1. Mix oil, water and eggs along with the Triple Choco Brownie Mix and beat it well.
2. Pour it evenly in a baking tray.
3. Bake for 22-27 minutes and voila! 

One 425 gm pack of Betty Crocker’s Triple Choco Brownie Mix can serve up to 10 brownies. Enjoy!",297.0,297.0,10.0
13094,"Belligo - Probiotics + Prebiotics Bites, 2+ Years",Snacks & Branded Foods,Breakfast Cereals,Timios,100.0,100.0,Granola & Cereal Bars,3.7,"Belligo is a probiotic on-the-go snack. This easy bite format has a well-developed technology to ensure that the probiotics reach the intestine safely without getting destroyed in the digestive tract or by external factors such as heat or extreme temperatures. To help these probiotics, Belligo also has prebiotics that acts as food for the good bacteria. Prebiotic and Probiotic together help in supporting digestion and immunity. Billigo is made with natural ingredients that have a delightful note of roasted coconut flakes. This on-the-go snack is gluten-free and refrigeration is not required.",100.0,100.0,0.0
13111,Veg Hakka Noodles + Schezwan Chutney,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Ching'S Secret,92.57,110.0,Hakka Noodles,4.2,"Noodles & Schezwan is the best combo ever! Ching’s has mastered the ancient Chinese art of making Hakka Noodles in a hygienic way with advanced technology. Schezwan Chutney is the most versatile chutney ever! You can use it as a dip or a spread and even cook with it. On its own, it becomes a spicy dip for snacks like fries, pakoras and bhajiya or starters like spring rolls. Make mouth-watering Desi Chinese Noodles with Schezwan is the best combination ever. Stir-fried with lots of crunchy vegetables.• Made hygienically using the latest technology
• Only the best quality ingredients are used
• Perfect to make at home dish
• Spicy Schezwan & Non-sticky and non-mushy noodle strands
• 100% vegetarian product",92.57,92.57,15.845454545454551
13119,Namkeen - Garlic Mixture,Snacks & Branded Foods,Snacks & Namkeen,Sln  ,26.0,26.0,Namkeen & Savoury Snacks,3.8,"SLN Namkeens are made by combining the freshest of ingredients with a traditional recipe. They are perfect to relish as a snack, with your evening tea or coffee and can also be used in chaat for added flavour or to customise it as per your liking.",26.0,26.0,0.0
13128,Penne Rigate Pasta,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Keya,175.0,175.0,Pasta & Macaroni,4.2,"Inspired by Authentic Italian Culinary, Keya Gourmet Pasta has been crafted from the finest Durum Wheat Semolina to satisfy your cravings for authentic Italian Pasta. It has high protein content, zero cholesterol, no trans fat and low glycemic index. The perfect shape and size make it easier for any sauce and dressing to seep.",175.0,175.0,0.0
13137,"Chips - Banana, Pepper",Snacks & Branded Foods,Snacks & Namkeen,Sanjay ,75.0,75.0,Chips & Corn Snacks,3.8,Made with Banana,75.0,75.0,0.0
13138,"Crunchy Granola - Honey, Almonds, Strawberries & Pumpkin Seeds",Snacks & Branded Foods,Breakfast Cereals,Kelloggs,330.0,330.0,Granola & Cereal Bars,4.4,"Kellogg's Crunchy Granola is a toasty, oven-baked creation, carefully crafted for flavour and texture. Say hello to a delightful breakfast filled with multigrain goodness that your taste-buds and body will love! Your taste-buds will love our perfectly baked multigrain clusters that are generously loaded with crunchy almonds, rich honey, yummy strawberries and super-food pumpkin seeds. Your body will love the goodness of multigrain and fibre!",330.0,330.0,0.0
13143,Tomato Murukku,Snacks & Branded Foods,Snacks & Namkeen,Ela,65.0,65.0,Namkeen & Savoury Snacks,3.8,"The murukku is made from rice powder, besan, urad dhal powder and tomato extract mixed and fried in vegetable oil. Murukku is the signature food of south India that is served during all religious ceremonies and also for any casual or festive occasion. The special masala murukku is tasty and can be had with friends and family.",65.0,65.0,0.0
13155,Apple Cider Vinegar With Honey,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Nutty Yogi,499.0,499.0,Vinegar,4.0,"Nutty Yogi's pure, unfiltered Apple Cider Vinegar infused with honey is made from the finest apples from Solan in the Himalayan region. What is good about Nutty Yogi's Apple Cider Vinegar is that it has live culture known as the ""Mother"", which is the key to good health and an indication of a pure, undiluted product. Add honey to it, and the concoction become the wee bit healthier and a lot tastier.",499.0,499.0,0.0
13157,"Mint - Sugarfree, Peppermint Flavour",Snacks & Branded Foods,Chocolates & Candies,Center Fresh,50.0,50.0,Mints & Chewing Gum,4.3,"All new Center Fresh Mints, Chali Hawa Mastaani! Sugar-free 3 layered mints in refreshing peppermint flavour. Life is full of chances that can provide big opportunities when your big moment arrives. Good thing is, with all-new Center Fresh Mints, you are prepared for a fresh beginning, anytime, anywhere. 
Pop one of these refreshing mints, for getting a fresh breath. These are the perfect offering for freshness to remain confident anytime, anywhere. The easy to carry, re-sealable dispenser pack allows you to enjoy the refreshing flavour with fewer calories, anywhere. All new Center Fresh 3 layered sugar-free mints to boost your confidence.",50.0,50.0,0.0
13167,French Fries,Snacks & Branded Foods,Frozen Veggies & Snacks,Yummiez,95.0,95.0,Frozen Veg Snacks,4.0,"The Potato that we use is no ordinary potato. It's of Premium quality and chosen very carefully. The farm-fresh potatoes are sliced evenly, longer and slimmer so that they cooh fully faster and better. They are processed with care and expertise 100% naturally, with no preservatives and no artificial colours. That's why they end up as ready-to-cook Real Good Yummiez Crispy French Fries in your mouth crunchier and Crispier than any other you have tried.",95.0,95.0,0.0
13187,Organic Chutney Powder - Curry Leaves,Snacks & Branded Foods,Pickles & Chutney,Aaha Oho,65.0,65.0,Chutney Powder,3.3,"This is an instant chutney powder that can be had with Idli, Dosa, Adai/Cheela. Curry Leaves are rich in Iron which helps in hair growth, cure diarrhoea, gastrointestinal protection, antioxidant properties. It has anti-diabetic properties, it fights cancer and lowers cholesterol levels. Certified organic products are only used.",65.0,65.0,0.0
13190,Falooda Mix - Kesar Pista,Snacks & Branded Foods,Ready To Cook & Eat,Weikfield,44.0,49.0,Home Baking,4.2,Weikfield Falooda Mix - Kesar Pista 200 g,44.0,44.0,10.204081632653061
13191,Whole Wheat Khakhra - Jeera,Snacks & Branded Foods,Snacks & Namkeen,Tasties,65.0,70.0,Namkeen & Savoury Snacks,4.1,Tasties present their authentic range of khakhras that are made with the freshest of ingredients giving it the exotic flavours that they are widely known for. These yummy and mouth watering khakhras are an ideal for your get-togethers and parties with your family and friends.,65.0,65.0,7.142857142857142
13230,chocorich classic eclairs pouch,Snacks & Branded Foods,Chocolates & Candies,LuvIt,120.0,150.0,Chocolates,4.3,Delicious Chocolate Éclairs with a Rich Chocolate burst in every bite. These are jumbo size éclairs for a great mouthful experience. Celebrate any occasion with this fun-sized Party Pack.,120.0,120.0,20.0
13234,Beetroot Crackers,Snacks & Branded Foods,Snacks & Namkeen,LiL'Goodness,88.0,110.0,Namkeen & Savoury Snacks,4.1,"When in the mood for a healthy, crunchy snack, this oil-free baked multigrain cracker will definitely hit the spot. Made with real vegetables & cheese that kids love and packed in the right size to be perfect on the go snack for your lil’ Ones. Rich in iron, it does not contain any preservatives or trans-fat thus, its a healthy alternative to potato crisps, nachos and other traditional snacks. Made with Eco-friendly international grade BPA free, recyclable plastic.",88.0,88.0,20.0
13238,Double Stuf Creme Biscuit,Snacks & Branded Foods,Biscuits & Cookies,Cadbury Oreo,36.0,40.0,Cream Biscuits & Wafers,4.1,"Introducing Oreo Double Stuf Crème biscuits which is stuffed with twice as much delicious Oreo crème Vanilla inside the bite-sized Chocolate cookie. Double Stuf OREO cookies are great for sharing with friends, serving at parties, or enjoying with cold milk! Delight yourself with a great taste and experience the crunchy, chocolaty delight of Oreo.",36.0,36.0,10.0
13239,Moosha Wheat Cocoa Crispies,Snacks & Branded Foods,Chocolates & Candies,Milkybar,45.0,45.0,Chocolates,4.3,"Presenting the all-new Milkybar Moosha, with milk and a delightful combination of caramel + nougat. Each bite of the Nestle MILKYBAR Moosha is yummy and chewy. It is a scrumptious treat that you will relish. Extremely flavoursome, the flavours of caramel, nougat and Milkybar coating burst with a delightful taste in your mouth, right from the first bite to the last. With milky goodness and delicious filling of caramel and nougat, Milkybar Moosha is soft and tasty, well suited for vegetarians.",45.0,45.0,0.0
13241,American Sweet Corn,Snacks & Branded Foods,Frozen Veggies & Snacks,Yummiez,75.0,85.0,Frozen Vegetables,4.0,Yummiez is a well- known brand that provides you with a wide range of vegetarian and non-vegetarian products. One of its super popular products is Yummiez American sweet corn. These sweet corns are hygienically packed and have the best quality. These delicious corn kernels can be used in a variety of dishes.,75.0,75.0,11.76470588235294
13252,Organic Snack - Foxtail Millet Ribbon Pakoda,Snacks & Branded Foods,Snacks & Namkeen,Aaha Oho,150.0,150.0,Namkeen & Savoury Snacks,1.5,"Millets are rich in micronutrients and absorb lesser oil and make the snack healthy. This snack is made out of Foxtail millet. Foxtail millet is rich in protein, good to control diabetics, keeps your digestive tract clean, reducing heart attack risk, high in antioxidants, helps in weight loss and reduces gastric problems. Certified organic products are only used to make this product.",150.0,150.0,0.0
13258,Namkeen - Masala Munch,Snacks & Branded Foods,Snacks & Namkeen,Kurkure,20.0,20.0,Chips & Corn Snacks,4.1,"The Masala Munch is a classic Kurkure flavour with a great combination of spice and crunch. 

About the brand-Kurkure is a crunchy, new-age Pack namkeen snack brand which symbolizes light-hearted fun. Embodying Pack the spirit of India, Kurkure has found a home in millions of hearts and minds and enjoys the position of a strong love mark brand in India.

Made with trusted kitchen ingredients- 100% vegetarian
All the raw materials used in Kurkure comply with The Food Safety & Standards Act & Regulations 2006 and rules that govern the manufacture, distribution and sale of Kurkure.",20.0,20.0,0.0
13259,Banana Chips - Salted,Snacks & Branded Foods,Snacks & Namkeen,PureFoods,95.0,95.0,Chips & Corn Snacks,4.3,"PureFoods Banana Chips are simple slice of bananas. They are sweet and have a salty taste. It is crunchy, flavourful and delicious. A fried delightful snack that is perfect as a side dish or snack option. It is made with finest quality bananas that are very healthy.",95.0,95.0,0.0
13260,Whole Wheat Mini Khakhra - Chilly Kothmir,Snacks & Branded Foods,Snacks & Namkeen,Tasties,40.0,40.0,Namkeen & Savoury Snacks,4.1,Tasties present their authentic range of khakhras that are made with the freshest of ingredients giving it the exotic flavours that they are widely known for. These yummy and mouth-watering khakhras are ideal for your get-togethers and parties with your family and friends.,40.0,40.0,0.0
13262,Cookies - Ginger,Snacks & Branded Foods,Biscuits & Cookies,Mcvities,40.0,40.0,Cookies,4.2,"The all new McVities Ginger Cookies is the perfect blend of taste and the natural goodness of ginger. They are perfect to enjoy with a hot cup of tea or coffee, or to keep accessible in your bag as an on-the-go snack.",40.0,40.0,0.0
13289,Chewy Mints - Spearmint Flavour Candy,Snacks & Branded Foods,Chocolates & Candies,Center Fresh,63.75,75.0,"Toffee, Candy & Lollypop",4.5,"Center Fresh Mint, Chewy Mints, Spearmint Flavour Candy Pouch chewing gum keeps your mouth fresh post meals. Made of the mint flavours, these Chewing Gums also are essential in developing the stronger gums in the mouth with regularly chewing them. It will smarten up your breath and leave you fresh to impress. Center fresh comes in Spearmint flavour which is refreshing in taste as well.",63.75,63.75,15.0
