index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct,brand_premium_index,price_retention
25974,Pro Health SmartFlex Toothbrush,Beauty & Hygiene,Oral Care,Oral-B,125.0,125.0,Toothbrush,4.0,"Oral-B is the Worlds No1 toothbrush brand which brings to you and your family revolutionary brushing solutions with best in class technology to ensure you and your family get Healthier & Cleaner mouth. Oral-B Pro-Health Smartflex has flexing sides that adjust to the unique curves and contours of your teeth, including gumline for a superior clean vs. an ordinary manual toothbrush with regular use. Because of its flexibility, Pro-Health Smartflex is gentle on gums too.
 For complete oral care, also use an Oral B toothpaste and visit your dentist regularly",125.0,125.0,0.0,348.33562500000005,1.0
25982,"Anti-bacterial Skin Wipes - Kills 99.9% Germs and Moisturizes Skin, Suitable for Men, Women & Children, No Alcohol Wet Tissue",Beauty & Hygiene,Skin Care,Godrej Protekt,102.0,120.0,Face Care,4.1,"Godrej Protekt Anti-bacterial Skin Wipes kills 99.9% germs and moisturizes you skin. This non-alcoholic disinfectant wet tissue contains active ingredients. The wipes are non-sticky and leave no greasy residue, thus giving you instantly soft and refreshed skin. 
The resealable pack prevents the wipes from drying and helps keep moisture locked in for longer use. These wipes are suitable for all skin types – oily, dry and regular. It is convenient to carry and use at any time.",102.0,102.0,15.0,128.86296296296297,0.85
25984,"Sanitary Napkin - Extra Long, Travel Pack",Beauty & Hygiene,Feminine Hygiene,Niine,15.0,10.0,Sanitary Napkins,3.8,"Optimal embossing design for even spreading and long use double perforated top sheet enables faster absorbency that helps to keep you dry soft edge arms.Features of the product - rash control, soft as cotton, dry lock sheet with soft arms, all-round protection, prevent odour, disposal bags",10.0,15.0,0.0,60.27,1.5
25994,"Plastic Foot File/Callus Remover - Green, BB1211GRN",Beauty & Hygiene,Skin Care,Baol,119.0,169.0,Body Care,4.1,"Clean beautiful and soft feet say a lot about you. So, make sure you keep your hygiene level on top by using this pink pedicure file. It is crafted using plastic that keeps the pedicure file strong and durable. It works more effectively on the skin when feet are soaked in warm water. Thus, helps in removing callus and dead skin cells and resulting in smooth and soft skin.",119.0,119.0,29.585798816568047,82.0,0.7041420118343196
26011,Scalp & Hair Medicine - Anti Hairfall Shampoo,Beauty & Hygiene,Hair Care,Kesh King,120.0,120.0,Shampoo & Conditioner,4.4,"This Kesh King Ayurvedic shampoo is a proven remedy for hair and scalp problems. It has been made by renowned ayurvedic experts with their extensive experience and rigorous study from Aloe vera and 21 rare and precious Ayurvedic herbs as per pure and authentic practices of Ayurveda. It nourishes the hair from roots and helps in stopping hair fall, dandruff and dry hair making it silky, healthy and beautiful. Its gentle, herbal fragrance stays with you all day long.",120.0,120.0,0.0,215.0,1.0
26014,Refreshing Wet Wipes - Rose,Beauty & Hygiene,Skin Care,bigbasket,99.0,169.0,Face Care,4.3,"Big Basket Wet Wipes are made from finest quality material which gives it a distinct honeycomb look. Ingredients used in these wipes are absolutely safe and free from harmful chemicals like paraben and alcohol. Big Basket Wet Wipes come in three different fragrances lavender, citrus & rose. These wipes have aloe vera as the key ingredient which makes it the best choice for baby hygiene, makeup remover, sanitising your face and hand after a long drive, sports, or any other situation where you need a quick hygiene solution.",99.0,99.0,41.42011834319527,99.0,0.5857988165680473
26017,Luxury Bathing Bar - Indian Khus,Beauty & Hygiene,Bath & Hand Wash,50ap,85.0,85.0,Bathing Bars & Soaps,4.3,"Indian Khus- a scent inspired by vetivert or popularly known as Khus,found largely in South India with the added goodness of Aloe Vera. Make bath time more luxurious with our artisan range of handcrafted 50 AP bathing bars.  For Beauty tips, tricks & more visit https://bigbasket.blog/",85.0,85.0,0.0,141.66666666666666,1.0
26018,"Graphene Anion Night Use, XL+",Beauty & Hygiene,Feminine Hygiene,Colleen,135.0,135.0,Sanitary Napkins,4.2,"COLLEEN INDIA'S 1st Graphene Anion Strip Sanitary Pad has Breathable layers that help to reduce menstrual cramps. It has a high absorbency and contains no toxins, perfumes, bleach. It leaves zero rashes and Itching. The enhanced embedded Graphene anion-chip negative ion and far-infrared ray function, within the sanitary napkins, inhibits the reproduction of anaerobic bacteria, micro-circulation, increases the growth of bio-enzyme, regulates acidic secretions in the vagina and improve women`s self-protection and disease prevention ability.
The surface of “Graphene Anion” sanitary napkin can absorb trice as much as the amount of fluid traditional sanitary napkin can. Sufficient hydrogel could hold the penetrated water in, instead of letting them side leak or backflow 360-degree wrapping with Edge-Lock leak-proof technology.",135.0,135.0,0.0,103.25,1.0
26035,Happy Moisturising Hand Wash - Grapefruit & Bergamot,Beauty & Hygiene,Bath & Hand Wash,Fiama,135.0,150.0,Hand Wash & Sanitizers,4.5,"Fiama liquid handwash contains fragrance that is proven to make you feel fresh. The gel formulation contains skin conditioners that make your hands soft and has natural germ protection to keep your hands safe. Available in 3 variants; happy, relax, and fresh.",135.0,135.0,10.0,164.85658536585365,0.9
26037,Bathing Soap - Aloevera & Tulsi,Beauty & Hygiene,Bath & Hand Wash,Future Organics,120.0,120.0,Bathing Bars & Soaps,3.0,"Aloe vera Tulsi/ Basil soap contains a lot of anti-oxidants like beta carotene, vitamins C and E that improve the natural firmness of skin. Its antimicrobial properties are suitable for all type of skin. It relieves stress pain, improve skin color, complexions & tone. It controls blemishes & acne. It helps to keep the skin hydrated, improve wrinkles and keep young looking.  For Beauty tips, tricks & more visit https://bigbasket.blog/",120.0,120.0,0.0,146.66666666666666,1.0
26041,Hair Oil - Daily Care Nourishing,Beauty & Hygiene,Hair Care,Clinic Plus,45.0,45.0,Hair Oil & Serum,4.2,"The Clinic Plus Nourishing Hair Oil strengthens and nourishes your hair each time you massage it on your scalp. With a gentle, daily care formula, it contains a blend of mineral and coconut oils for that special shine and additional care. You can also apply this to your hair after washing it to let it soak in for a few days. Apply this oil from root to tip so that it works its magic both on your hair and scalp. And you dont need to worry about stepping out with it, because its not that greasy! Go ahead, gift yourself some deep nourishment.Features & Benefits- Clinic plus nourishing hair oil contains coconut oil It nourishes your hair from root to tipCan be used by the whole familyMakes your hair stronger, healthier and full of life.Suitable for all hair typesApply this 12-24 hours before you wash your hair and you are ready with lustrous hair  For Beauty tips, tricks & more visit https://bigbasket.blog/",45.0,45.0,0.0,152.55555555555554,1.0
26053,Ayurvedic Amla Powder,Beauty & Hygiene,Health & Medicine,Meghdoot,110.0,110.0,Ayurveda,4.0,"Amla Powder is an ayurvedic remedy which has various health benefits. It is formulated with Amla fruit which helps in treating digestive disorders. It helps in boosting immunity, reducing the risk of heart-related diseases by regulating bad cholesterol on our body. This makes skin and hair healthy but also improves vision. The powder helps in purification of blood and also has anti-ageing properties.",110.0,110.0,0.0,173.25,1.0
26069,Sahacharadi Thailam,Beauty & Hygiene,Health & Medicine,Kerala Ayurveda,85.0,85.0,Ayurveda,4.0,"Sahacharadi Thailam is a herb based oil used in the treatment of Vata disorders, muscle and joint stiffness and convulsions. Sahacharadi thailam helps relieve inflammatory changes in Arthritis, Rhinitis and Sinusitis. The Vata pacifying drugs in Sahacharadi Thailam helps reduce stiffness of thighs, muscle cramps and muscle wasting.",85.0,85.0,0.0,270.7352941176471,1.0
26074,Tooth Paste - Herbal Gel,Beauty & Hygiene,Oral Care,K.P. Namboodiris,52.0,52.0,Toothpaste,4.2,"With the invigorating taste of lively mint and herbs, mouth feels completely refershed.",52.0,52.0,0.0,54.888888888888886,1.0
26094,Kabz Over,Beauty & Hygiene,Health & Medicine,Dabur Nature Care,63.0,84.0,Ayurveda,4.0,"Dabur Kabz Over provides effective relief from constipation, gas and acidity. 100% Ayurvedic formulation with the power of natural herbs like Senna, Ajwain, Haritaki, Sunthi, Lavan Kala, Saunf, Sendha Namak and Castor Oil. It is available in easy to consume granule format.",63.0,63.0,25.0,81.5,0.75
26097,Sensitive Toothbrush - Gentle Soft Bristles,Beauty & Hygiene,Oral Care,Colgate,89.0,120.0,Toothbrush,4.2,"Your mouth comprises 80% Soft Tissues. Brushing Hard can damage or harm your Sensitive Teeth and gums. Colgate introduces the New Range of Ultra Soft Toothbrushes - Colgate Gentle. This range has been specially Designed with Dentists to offer Gentlest Care for your Teeth. It has also been endorsed by IDA. Colgate Gentle Sensitive is specially designed for sensitive teeth and gums so that you can clean your teeth, hassle-free. This toothbrush comes with 2800+ ultra-soft rounded tip bristles which gently glide across the surface while cleaning your teeth and gums. The flexible neck reduces pressure on your teeth and the superior handle design provides a comfortable grip while brushing. Storing this toothbrush is easy as it comes with an antibacterial hygiene cap. Experience the gentle brushing experience of Colgate Gentle Sensitive Toothbrushes",89.0,89.0,25.833333333333336,151.35196261682242,0.7416666666666667
26102,Kajal,Beauty & Hygiene,Makeup,Himalaya,105.0,140.0,Eyes,4.2,"Enriched with Damask Rose and Triphala, Himalayas herbal Kajal combines traditional ingredients like Almond Oil and Castor Oil with Damask Rose to cool and nourish eyes. Triphala, a unique herbal composite of three power-packed berries, adds lustre, making eyes look bright and attractive.Almond Oil nourishes lashes and also acts as an anti-ageing agent for the eyelids. Camphor aids in retaining eye moisture, which helps keep eyes hydrated. Castor Oil is an emollient or skin softener and also acts as a protective barrier between the skin and harsh environmental conditions such as wind, dust and dry air. Damask Rose is known for its cooling properties, which help alleviate eye strain. Triphala, a herbal concoction made from the Indian Gooseberry, Inknut, and Beleric Myrobalan fruits, is a well-known eye tonic.",105.0,105.0,25.0,170.1270093457944,0.75
26133,Total Advanced Health Anticavity Toothpaste,Beauty & Hygiene,Oral Care,Colgate,68.5,137.0,Toothpaste,4.3,"Colgate Total Advanced Health is an anti-cavity plus anti-gingivitis toothpaste, which effectively fights germ build-up for superior oral health vs. regular fluoride toothpaste. Effective decay preventive dentifrice prevents and reduces gingivitis when used as directed in a conscientiously applied programme of oral hygiene and regular professional care. It helps reduce the formation of plaque and tartar above the gum line when used regularly. The unique clinically proven formula creates an anti-germ barrier and protects 100% of the surfaces of the mouth including teeth, tongue, cheeks, and gums. Colgate Total Advanced Health Toothpaste works like a protective shield around your teeth and gums fighting germs non-stop for 12 hours, even after drinking and eating. Colgate is India’s No. 1 brand recommended by dentists and offers unique oral hygiene solutions to ensure complete protection against germs and plaque build-up.Features:12-hour protection for whole mouth covering teeth, tongue, cheeks and gums.Effectively fights germ build-up for superior oral health vs. regular fluoride toothpaste.Effective decay preventive dentifrice to prevent and reduce gingivitis when used as directed.Its unique, clinically proven formula which creates an anti-germ barrier.Always 100% vegetarian.",68.5,68.5,50.0,151.35196261682242,0.5
26143,"Face Mask For Men & Women - Washable, Black",Beauty & Hygiene,Health & Medicine,109°F,99.0,199.0,Face Masks & Safety Gears,3.2,"109F designer fabric mask is hands down the most comfortable, reliable and effective way to safeguard yourself against dust, pollen, heavy winds etc. It comfortably loops over the ears covering the nose and mouth. Tested with spectacles, these anti-fogging masks are washable, foldable and easy to carry.Disclaimer - We have suspended returns on Face Mask products for the safety of our customers and delivery agents. We will update the policy once the situation has resolved. Thank you for your support and understanding.",99.0,99.0,50.25125628140703,99.0,0.49748743718592964
