index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
4573,International Mexican Tomato Corn Soup,Snacks & Branded Foods,Ready To Cook & Eat,Knorr,58.5,65.0,Soups,4.2,"Lovers of Mexican food, rejoice! Knorr soups have a delicious surprise in store for you. Introducing the Knorr Mexican Tomato Corn Soup, a hearty creation made with the best high- quality vegetables and hand-picked carefully selected spices. Indulge in midnight cravings, impress your friends, or simply treat your guests to restaurant-quality soup at home. A flavoursome mix of corn, leeks, garlic, black pepper and tomatoes, give Knorr Mexican Tomato Corn Soup an unforgettable aroma, delicious taste, and perfect consistency. Free from preservatives, and made with 100% real vegetables, the Knorr Mexican Tomato Corn Soup can be prepared in 3 simple steps, serving 4 people. Now make your home the centre for parties and dinners with Knorr’s wide range of 11 ready-to-cook soups and 7 cup-a-soup variants. With Knorr as your cooking partner, you can serve your loved ones flavourful meals at home. Our love for carefully selected ingredients, flavours and spices, pushes us to make recipes that will be enjoyed by your family, friends, relatives, and guests, and the people that matter to you the most. Fun fact about soup: Soup isn’t always served hot. In warmer climates like Spain, cold soup alternatives, like tomato-based gazpacho, are popular.",58.5,58.5,10.0
4578,French Fries,Snacks & Branded Foods,Frozen Veggies & Snacks,Safal,80.0,80.0,Frozen Veg Snacks,3.9,"Convenient and tasty snack liked by all members.
Easy to make - Suitable for a wide range of uses (most commonly packed in childrens lunch box; at tea time) - Can be consumed at any time; along with other snacks - Less oily than other fried snacks/healthy (its just potatoes).
Liked by all family members as well as guests Children normally eat with tomato sauce Adults with green chutney, chilly flakes, oregano, chaat masala, pepper, kala namak Also used to make honey chilly potatoes.",80.0,80.0,0.0
4584,Soft Drink,Beverages,Energy & Soft Drinks,Pepsi,90.0,90.0,Cold Drinks,4.2,Pepsi is the pop that shakes things up! Pepsi is ubiquitous on just about every social occasion.Also known to be a Party Starter.,90.0,90.0,0.0
4586,Instant Popcorn Value Pack - Golden Sizzle,Snacks & Branded Foods,Snacks & Namkeen,ACT II,50.0,50.0,Chips & Corn Snacks,4.2,"Enhance your movie-watching experience, in the comfort of your own home with World’s No. 1 ACT II popcorn. ACT II popcorn is easy to make. In only 3 minutes, enjoy Hot n Fresh n delicious popcorn along with the delightful popcorn aroma. You can choose among different pack sizes such as individual packs, family packs and party packs, as per your need.
Relish your favourite ACT II popcorn, now available in various lip-smacking desi flavours such as butter, Sweet Pani Puri, Tandoori Tadka, Southern Spice, Butter pepper as well as international flavours such as Cheese Delite, Peri Peri, Thai Sweet Chilli and Tomato Chili.",50.0,50.0,0.0
4591,Hot & Sweet Chilli,Snacks & Branded Foods,Snacks & Namkeen,Lays,15.0,10.0,Chips & Corn Snacks,4.2,"Experience the dash of sugar & pinch of chilli coming together to give you a distinct Caribbean taste. Delicious individual bags - perfect for snacking at work, home or school. About the brand - Lay’s, the world’s largest and favourite snack food brand, has steadily established itself as an indispensable part of India’s snacking culture since its launch in 1995. With its irresistible taste, international and Indian flavours, Lay’s has established itself as a youth brand and continues to grow in the hearts and minds of its consumers. Lay’s is made with India’s best-quality fresh potatoes, simply sliced and cooked in edible vegetable oils, and then seasoned with delicious flavours!",10.0,15.0,0.0
4592,"Hand Wash - Naturals, Sea Mineral",Beauty & Hygiene,Bath & Hand Wash,Palmolive,89.0,99.0,Hand Wash & Sanitizers,4.2,"Palmolive Naturals Hand Wash, with the natural goodness of Sea Minerals, deep cleans your hands every time you wash them. Containing Sea Salt of 100% natural origin, the liquid handwash is effective yet gentle on your hands. It also contains anti-germ agent that removes 99.9% of germs and provides long lasting protection. The special formula of this handwash pampers your hands with every wash and delights your senses with its unique fragrance.",89.0,89.0,10.1010101010101
4593,Juice - Mango,Gourmet & World Food,Drinks & Beverages,Mogu Mogu,60.0,60.0,Gourmet Juices & Drinks,4.0,"Healthy, yummy and safe, the Mogu Mango Juice represents excellence with taste. This tempting health drink contains 25% mango juice with nata de coco that energizes you with its excellent dietary value and amazing taste. Recover your health quotient and create this mango juice a wonderful addition to your meal.",60.0,60.0,0.0
4594,Napkin Tissue - Eco,Cleaning & Household,"Disposables, Garbage Bag",Soft Touch,30.4,32.0,Toilet Paper,3.9,"Features : Extra Soft, Extra Strong, High Ansorbent.",30.4,30.4,5.000000000000004
4596,"Penta Plastic Pet Water Bottle - Violet, Wide Mouth","Kitchen, Garden & Pets",Storage & Accessories,BB Home,25.0,42.0,Water & Fridge Bottles,3.9,"These BB Home pet water bottles are made of high-quality plastic which is 100% food grade and BPA free. Due to the use of virgin PET material, these bottles are having elegant shine and colour. These are the best ones to store water in the fridge or you can drink water directly from them.BB Home products are always high quality and at a very competitive price compared to other branded products in the market. So when you get the best or better than the brands available in the market at a lower cost, definitely you save money and get the best quality product for your use.Special Note: Colour of the bottle physically might slightly differ from the image displayed on the website due to digital photography.",25.0,25.0,40.476190476190474
4600,Sanitary Pads - Ultra XL,Beauty & Hygiene,Feminine Hygiene,Comfy Snug Fit,28.0,35.0,Sanitary Napkins,4.2,"Amrutanjan Comfy Ultra has Super Gel Lock with gel barrier technology which locks in the fluid. Ultra-Thin Pads with 2 mm thickness. Comfy Ultra has an anti-leak system which avoids leakage on the tips and sides of the pad.
 Our lock facility is an added advantage to the product. It provides skin-friendly comfort. Dry top sheet for a clean and dry feel for longer hours. Its rapid suction funnels absorb fluid rapidly to maximise comfort.",28.0,28.0,20.0
4611,Veg Seekh Kebab,Snacks & Branded Foods,Frozen Veggies & Snacks,GOELD,67.5,135.0,Frozen Veg Snacks,3.6,"A kebab made in heaven, the Vegetable Sheek is an overload of yummy mozzarella cheese and all your favourite veggies.
Every Goeld product is manufactured at the state-of-the-art, 100% vegetarian kitchens using a robust supply chain of the freshest ingredients and world-class freezing technology. With no added colours, flavours or preservatives, our products guarantee exceptional taste, quality and variety.",67.5,67.5,50.0
4620,Face Pack - Herbal Multani Mati,Beauty & Hygiene,Skin Care,Moti's,50.0,50.0,Face Care,4.4,"Multani mittiÃ‚Â is anÃ‚Â herbalÃ‚Â and natural home remedy to get an flawless looking skin  For Beauty tips, tricks & more visitÂ https://bigbasket.blog/",50.0,50.0,0.0
4621,Tomato Disc 70 g + Cheese Balls 70 g,Snacks & Branded Foods,Snacks & Namkeen,Peppy,50.0,100.0,Chips & Corn Snacks,4.1,"One of the earliest ready-to-eat snacks launched in India, Peppy Tomato Discs are everybody's favourite. Made from a combination of wheat, soy and tapioca, Peppy Tomato Discs are protein-enriched crisps and guarantee taste & health in every bite. Peppy Tomato Disc has 25% less oil than regular potato chips.An eternal favourite with all snack lovers irrespective of age, Peppy Cheese Balls satisfies a craving so cheesy and delightfully sinful without being unhealthy. Made from whole corn and using an elaborate extrusion process, Peppy Cheese Balls are coated with a finger-licking cheese flavour. Their unique USP, a melt-in-the mouthfeel, makes gorging on Peppy Cheese Balls, such an out-of-the-world experience.Peppy Cheese Balls are baked and not fried and have no onion and garlic. They have 30% less oil than regular potato chips.",50.0,50.0,50.0
4628,Organic Sugar/Sakkare,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,66.5,70.0,"Organic Sugar, Jaggery",4.0,Organic Tattvaƒ¢¢€š¬¢€ž¢s sugar is prepared from newly squeezed organic sugar cane juice which is evaporated and crystallized the day it is reaped to maintain even the final ounce of sweetness.,66.5,66.5,5.0
4633,Hair Removal Waxing Strips Kit - Sensitive Skin,Beauty & Hygiene,Feminine Hygiene,Veet,89.1,99.0,Hair Removal,4.0,"Veets full body waxing kit is your answer to a smooth, flawless and hair-free skin. Its easy grip and ready-to-use 20 wax strips are easy to put on and remove without causing much irritation to the skin leaving your skin feeling smooth and flawless as ever.Gives beautiful smooth skin for up to 4 weeks in easy steps in the comfort of your home. Effective at pulling out hair as short as 1.5 mm.No heating, no mess, and gives instantly exfoliated skin.The new EasyGrip tab makes the waxing process more intuitive and simpler.With Almond Oil & Vitamin E, well suited for sensitive skin; other variants: For Dry Skin (Aloe Vera and lotus fragrance), for normal Skin (Sheer Butter and Berries)",89.1,89.1,10.000000000000005
4639,Watermelon Drink,Gourmet & World Food,Drinks & Beverages,Ala Fresh,15.0,10.0,Gourmet Juices & Drinks,4.0,"Ala Fresh Watermelon Fruit Drink is a refreshing fruit drink from the land of beverages, Thailand. At a very affordable price, it delivers instant refreshment and is a very good option for parties and give-aways as well as for self hydration.",10.0,15.0,0.0
4641,Natura Low Calorie Sweetner,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Sugar free,42.0,42.0,Sugarfree Sweeteners,4.0,"Sugarfree Natura made using Sucralose which is a derivative of Sugar. Sucralose tastes like sugar but doesn't contain the same amount of calories. Thus, it allows you to enjoy the sweet flavour of sugar without having to worry about gaining excess calories.  Ideal for cooking and baking: Sucralose is highly heat-stable, which means you can cook and bake with it without any loss in sweetness. It can be used for making a wide variety of preparations- hot and cold beverages, mithais, desserts, cakes etc. It is ideal for fitness seekers, weight-conscious & diabetics. 1 sachet is equivalent in sweetness to 2 teaspoons of Sugar",42.0,42.0,0.0
4642,"Ball Pen - Fyro, Blue",Cleaning & Household,Stationery,Rorito,25.0,25.0,"Pen, Pencils",4.0,"The ball pen has oil based ink which facilitates a smooth writing experience, and lasts longer than compared to ink pens. They are also smudge proof, making them an ideal tool for student to use on a daily basis.",25.0,25.0,0.0
4644,Coffee - Grand,Beverages,Coffee,Tata Coffee,49.2,60.0,Instant Coffee,4.3,"Tata Coffee Grand which delivers an intensely rich, fresh and aromatic taste of the coffee. Get a fresh start to your mornings with a sip of your favourite coffee and be ready for an adventurous ride all day long. It is made with finest quality coffee beans that are roasted and processed to perfection. This coffee is revitalizing and gives you an instant boost of energy. Get the full taste and delight in every sip. This coffee mix is an excellent way to kick start the day. It is easy to make without any hassle. Perfect for everyday use as a part of your balanced lifestyle. It does not contain any added preservatives, colour or artificial flavours.",49.2,49.2,17.999999999999996
4647,Ridge Gourd - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,40.0,50.0,Organic Vegetables,3.0,"Fresho Organic products are organically grown and handpicked by expert. Ridge Gourd is a soft and cylindrical shaped green vegetable which is extensively used in Indian cuisine. It is slightly sugary in taste. It is very rich in dietary fiber and all the vital elements like Vit-C, Zinc, Thiamin, Magnesium, Iron and Riboflavin. 
Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",40.0,40.0,20.0
4648,Bathing Soap - Ayurvedic Natural Glycerine,Beauty & Hygiene,Bath & Hand Wash,Medimix,30.0,30.0,Bathing Bars & Soaps,4.3,,30.0,30.0,0.0
4650,"Toothpaste - Active Salt, Neem, Anticavity",Beauty & Hygiene,Oral Care,Colgate,58.0,58.0,Toothpaste,4.2,Colgate Active Salt with Salt & Neem is anti-cavity toothpaste with the goodness of salt & neem. It‚¬„¢s unique formula helps to keep your gums tight and healthy by keeping pyorrhea away. The soothing anti-bacterial properties of neem keep gum problems at bay and help fight germs. Refreshing minty flavour gives fresher breath when used as directed. Brush twice a day with Colgate Active Salt Neem toothpaste or as recommended by a dentist. Colgate is India‚¬„¢s No. 1 brand recommended by Dentists and offers unique oral hygiene solutions to ensure complete protection against germs and plague build-up.,58.0,58.0,0.0
