customer_id,Recency,Frequency,Monetary,Recency_capped,Frequency_capped,Monetary_capped,R_Score,F_Score,M_Score,RFM_Score,Segment,Segment_Name,Value_Score
14741,11,6,1400.34,11.0,6.0,1400.34,5,1,4,514,1,🌟 Champions,22.8
14744,16,7,1099.98,16.0,7.0,1099.98,4,2,4,424,1,🌟 Champions,22.8
14745,112,5,1220.26,112.0,5.0,1220.26,2,1,4,214,1,🌟 Champions,22.8
14747,249,1,328.2,249.0,1.0,328.2,1,1,2,112,0,🔔 Need Attention,8.8
14748,29,5,1415.75,29.0,5.0,1415.75,4,1,4,414,1,🌟 Champions,22.8
14752,43,1,389.64,43.0,1.0,389.64,3,1,2,312,1,🌟 Champions,22.8
14753,87,1,563.15,87.0,1.0,563.15,2,1,3,213,1,🌟 Champions,22.8
14754,44,2,638.05,44.0,2.0,638.05,3,1,3,313,1,🌟 Champions,22.8
14755,9,11,5010.28,9.0,11.0,5010.28,5,2,5,525,3,🌟 Champions,28.0
14756,15,1,738.96,15.0,1.0,738.96,4,1,3,413,1,🌟 Champions,22.8
14757,75,1,420.5,75.0,1.0,420.5,2,1,2,212,1,🌟 Champions,22.8
14758,144,4,1484.06,144.0,4.0,1484.06,2,1,4,214,1,🌟 Champions,22.8
14759,4,3,1625.97,4.0,3.0,1625.97,5,1,4,514,1,🌟 Champions,22.8
14760,297,1,89.2,297.0,1.0,89.2,1,1,1,111,0,🔔 Need Attention,8.8
14761,58,2,255.9,58.0,2.0,255.9,3,1,2,312,1,🌟 Champions,22.8
14762,263,1,300.52,263.0,1.0,300.52,1,1,2,112,0,🔔 Need Attention,8.8
14764,46,1,278.3,46.0,1.0,278.3,3,1,2,312,1,🌟 Champions,22.8
14765,29,3,254.11,29.0,3.0,254.11,4,1,2,412,1,🌟 Champions,22.8
14766,8,6,2473.37,8.0,6.0,2473.37,5,1,5,515,1,🌟 Champions,22.8
14768,17,2,192.6,17.0,2.0,192.6,4,1,1,411,1,🌟 Champions,22.8
14769,2,8,10674.75,2.0,8.0,10674.75,5,2,5,525,3,🌟 Champions,28.0
14770,232,2,876.42,232.0,2.0,876.42,1,1,3,113,0,🔔 Need Attention,8.8
14772,112,1,139.26,112.0,1.0,139.26,2,1,1,211,1,🌟 Champions,22.8
14775,58,3,1011.9,58.0,3.0,1011.9,3,1,4,314,1,🌟 Champions,22.8
14776,51,11,2538.3,51.0,11.0,2538.3,3,2,5,325,1,🌟 Champions,22.8
14778,127,2,730.86,127.0,2.0,730.86,2,1,3,213,1,🌟 Champions,22.8
14779,280,3,386.15,280.0,3.0,386.15,1,1,2,112,0,🔔 Need Attention,8.8
14780,54,2,447.68,54.0,2.0,447.68,3,1,2,312,1,🌟 Champions,22.8
14782,319,1,200.1,319.0,1.0,200.1,1,1,1,111,0,🔔 Need Attention,8.8
14784,26,2,289.99,26.0,2.0,289.99,4,1,2,412,1,🌟 Champions,22.8
14785,10,2,77.4,10.0,2.0,77.4,5,1,1,511,1,🌟 Champions,22.8
14788,7,2,679.4399999999999,7.0,2.0,679.4399999999999,5,1,3,513,1,🌟 Champions,22.8
14789,28,1,197.64,28.0,1.0,197.64,4,1,1,411,1,🌟 Champions,22.8
14790,16,4,745.06,16.0,4.0,745.06,4,1,3,413,1,🌟 Champions,22.8
14792,63,1,6.2,63.0,1.0,6.2,3,1,1,311,1,🌟 Champions,22.8
14793,21,1,228.99,21.0,1.0,228.99,4,1,1,411,1,🌟 Champions,22.8
14794,2,7,1319.91,2.0,7.0,1319.91,5,2,4,524,1,🌟 Champions,22.8
14795,166,1,131.45000000000002,166.0,1.0,131.45000000000002,2,1,1,211,0,🔔 Need Attention,8.8
14796,1,17,8022.49,1.0,17.0,8022.49,5,3,5,535,3,🌟 Champions,28.0
14798,52,3,173.74,52.0,3.0,173.74,3,1,1,311,1,🌟 Champions,22.8
14799,51,1,157.7,51.0,1.0,157.7,3,1,1,311,1,🌟 Champions,22.8
14800,47,12,4339.74,47.0,12.0,4339.74,3,2,5,325,3,🌟 Champions,28.0
14801,61,1,193.14,61.0,1.0,193.14,3,1,1,311,1,🌟 Champions,22.8
14803,162,3,845.55,162.0,3.0,845.55,2,1,3,213,0,🔔 Need Attention,8.8
14804,8,1,353.27,8.0,1.0,353.27,5,1,2,512,1,🌟 Champions,22.8
14805,15,4,554.65,15.0,4.0,554.65,4,1,3,413,1,🌟 Champions,22.8
14806,75,1,193.39,75.0,1.0,193.39,2,1,1,211,1,🌟 Champions,22.8
14808,39,8,2741.17,39.0,8.0,2741.17,3,2,5,325,1,🌟 Champions,22.8
14810,40,11,2087.88,40.0,11.0,2087.88,3,2,5,325,1,🌟 Champions,22.8
14813,369,2,155.43,368.81,2.0,155.43,1,1,1,111,0,🔔 Need Attention,8.8
14815,36,2,778.5,36.0,2.0,778.5,3,1,3,313,1,🌟 Champions,22.8
14816,197,1,271.85,197.0,1.0,271.85,1,1,2,112,0,🔔 Need Attention,8.8
14817,200,2,1110.34,200.0,2.0,1110.34,1,1,4,114,0,🔔 Need Attention,8.8
14818,73,3,657.8,73.0,3.0,657.8,2,1,3,213,1,🌟 Champions,22.8
14819,64,2,272.07,64.0,2.0,272.07,3,1,2,312,1,🌟 Champions,22.8
14820,21,4,507.29,21.0,4.0,507.29,4,1,3,413,1,🌟 Champions,22.8
14821,366,1,48.8,366.0,1.0,48.8,1,1,1,111,0,🔔 Need Attention,8.8
14823,180,3,321.43,180.0,3.0,321.43,1,1,2,112,0,🔔 Need Attention,8.8
14824,10,4,1127.71,10.0,4.0,1127.71,5,1,4,514,1,🌟 Champions,22.8
14825,3,12,2226.91,3.0,12.0,2226.91,5,2,5,525,3,🌟 Champions,28.0
14828,196,3,2139.76,196.0,3.0,2139.76,1,1,5,115,0,🔔 Need Attention,8.8
14829,29,4,697.55,29.0,4.0,697.55,4,1,3,413,1,🌟 Champions,22.8
14830,53,1,197.13,53.0,1.0,197.13,3,1,1,311,1,🌟 Champions,22.8
14834,17,6,1720.3,17.0,6.0,1720.3,4,1,4,414,1,🌟 Champions,22.8
14836,10,3,102.45,10.0,3.0,102.45,5,1,1,511,1,🌟 Champions,22.8
14837,89,4,1649.5,89.0,4.0,1649.5,2,1,4,214,1,🌟 Champions,22.8
14840,267,1,62.85,267.0,1.0,62.85,1,1,1,111,0,🔔 Need Attention,8.8
14841,53,6,3295.76,53.0,6.0,3295.76,3,1,5,315,1,🌟 Champions,22.8
14842,43,4,2824.69,43.0,4.0,2824.69,3,1,5,315,1,🌟 Champions,22.8
14844,63,4,3189.81,63.0,4.0,3189.81,3,1,5,315,1,🌟 Champions,22.8
14847,148,1,309.4,148.0,1.0,309.4,2,1,2,212,0,🔔 Need Attention,8.8
14849,21,25,7930.54,21.0,25.0,7930.54,4,5,5,455,3,🌟 Champions,28.0
14850,311,1,325.75,311.0,1.0,325.75,1,1,2,112,0,🔔 Need Attention,8.8
14851,23,2,511.35,23.0,2.0,511.35,4,1,3,413,1,🌟 Champions,22.8
14852,58,6,2836.69,58.0,6.0,2836.69,3,1,5,315,1,🌟 Champions,22.8
14853,24,2,475.8,24.0,2.0,475.8,4,1,3,413,1,🌟 Champions,22.8
14854,78,7,2759.83,78.0,7.0,2759.83,2,2,5,225,1,🌟 Champions,22.8
14855,119,2,645.65,119.0,2.0,645.65,2,1,3,213,1,🌟 Champions,22.8
14856,36,3,1311.38,36.0,3.0,1311.38,3,1,4,314,1,🌟 Champions,22.8
14857,59,2,1173.12,59.0,2.0,1173.12,3,1,4,314,1,🌟 Champions,22.8
14859,12,4,1353.74,12.0,4.0,1353.74,5,1,4,514,1,🌟 Champions,22.8
14860,19,1,170.32,19.0,1.0,170.32,4,1,1,411,1,🌟 Champions,22.8
14861,52,1,125.79,52.0,1.0,125.79,3,1,1,311,1,🌟 Champions,22.8
14862,25,2,841.1999999999999,25.0,2.0,841.1999999999999,4,1,3,413,1,🌟 Champions,22.8
14863,29,1,266.76,29.0,1.0,266.76,4,1,2,412,1,🌟 Champions,22.8
14865,7,2,52.2,7.0,2.0,52.2,5,1,1,511,1,🌟 Champions,22.8
14866,10,12,14389.9,10.0,12.0,14389.9,5,2,5,525,3,🌟 Champions,28.0
14867,185,3,710.28,185.0,3.0,710.28,1,1,3,113,0,🔔 Need Attention,8.8
14868,3,8,2953.59,3.0,8.0,2953.59,5,2,5,525,1,🌟 Champions,22.8
14869,8,2,725.7,8.0,2.0,725.7,5,1,3,513,1,🌟 Champions,22.8
14870,261,1,327.25,261.0,1.0,327.25,1,1,2,112,0,🔔 Need Attention,8.8
14871,3,4,522.38,3.0,4.0,522.38,5,1,3,513,1,🌟 Champions,22.8
14873,210,1,519.68,210.0,1.0,519.68,1,1,3,113,0,🔔 Need Attention,8.8
14875,107,2,1465.3200000000002,107.0,2.0,1465.3200000000002,2,1,4,214,1,🌟 Champions,22.8
14878,12,9,1485.54,12.0,9.0,1485.54,5,2,4,524,1,🌟 Champions,22.8
14880,77,3,706.19,77.0,3.0,706.19,2,1,3,213,1,🌟 Champions,22.8
14881,19,1,255.4,19.0,1.0,255.4,4,1,2,412,1,🌟 Champions,22.8
14882,26,2,589.7,26.0,2.0,589.7,4,1,3,413,1,🌟 Champions,22.8
14883,18,6,761.59,18.0,6.0,761.59,4,1,3,413,1,🌟 Champions,22.8
14885,131,1,765.3199999999999,131.0,1.0,765.3199999999999,2,1,3,213,1,🌟 Champions,22.8
14886,252,1,364.8,252.0,1.0,364.8,1,1,2,112,0,🔔 Need Attention,8.8
14887,79,1,1862.0,79.0,1.0,1862.0,2,1,4,214,1,🌟 Champions,22.8
14888,207,1,369.2,207.0,1.0,369.2,1,1,2,112,0,🔔 Need Attention,8.8
14889,336,1,135.9,336.0,1.0,135.9,1,1,1,111,0,🔔 Need Attention,8.8
14890,253,1,125.65,253.0,1.0,125.65,1,1,1,111,0,🔔 Need Attention,8.8
14891,148,2,554.38,148.0,2.0,554.38,2,1,3,213,0,🔔 Need Attention,8.8
14893,9,2,1237.85,9.0,2.0,1237.85,5,1,4,514,1,🌟 Champions,22.8
14894,85,1,655.75,85.0,1.0,655.75,2,1,3,213,1,🌟 Champions,22.8
14895,7,20,11138.71,7.0,20.0,11138.71,5,4,5,545,3,🌟 Champions,28.0
14896,204,2,468.77,204.0,2.0,468.77,1,1,3,113,0,🔔 Need Attention,8.8
14897,7,4,1366.38,7.0,4.0,1366.38,5,1,4,514,1,🌟 Champions,22.8
14898,23,6,1303.52,23.0,6.0,1303.52,4,1,4,414,1,🌟 Champions,22.8
14901,11,9,1421.29,11.0,9.0,1421.29,5,2,4,524,1,🌟 Champions,22.8
14902,25,1,332.66,25.0,1.0,332.66,4,1,2,412,1,🌟 Champions,22.8
14903,21,5,2810.63,21.0,5.0,2810.63,4,1,5,415,1,🌟 Champions,22.8
14904,2,2,1025.44,2.0,2.0,1025.44,5,1,4,514,1,🌟 Champions,22.8
14905,157,2,616.15,157.0,2.0,616.15,2,1,3,213,0,🔔 Need Attention,8.8
14907,3,7,3501.1,3.0,7.0,3501.1,5,2,5,525,1,🌟 Champions,22.8
14908,74,1,277.8,74.0,1.0,277.8,2,1,2,212,1,🌟 Champions,22.8
14910,2,4,434.35,2.0,4.0,434.35,5,1,2,512,1,🌟 Champions,22.8
14913,35,4,1227.43,35.0,4.0,1227.43,3,1,4,314,1,🌟 Champions,22.8
14915,91,2,307.48,91.0,2.0,307.48,2,1,2,212,1,🌟 Champions,22.8
14916,70,4,1268.98,70.0,4.0,1268.98,3,1,4,314,1,🌟 Champions,22.8
14918,115,2,1610.15,115.0,2.0,1610.15,2,1,4,214,1,🌟 Champions,22.8
14920,212,2,977.77,212.0,2.0,977.77,1,1,4,114,0,🔔 Need Attention,8.8
14921,30,2,1316.07,30.0,2.0,1316.07,4,1,4,414,1,🌟 Champions,22.8
14923,50,1,749.1,50.0,1.0,749.1,3,1,3,313,1,🌟 Champions,22.8
14924,245,1,310.05,245.0,1.0,310.05,1,1,2,112,0,🔔 Need Attention,8.8
14929,32,1,223.88,32.0,1.0,223.88,4,1,1,411,1,🌟 Champions,22.8
14944,29,12,5900.25,29.0,12.0,5900.25,4,2,5,425,3,🌟 Champions,28.0
14946,14,1,100.9,14.0,1.0,100.9,4,1,1,411,1,🌟 Champions,22.8
14947,72,2,290.82,72.0,2.0,290.82,2,1,2,212,1,🌟 Champions,22.8
14948,23,6,1101.97,23.0,6.0,1101.97,4,1,4,414,1,🌟 Champions,22.8
14950,19,1,371.2,19.0,1.0,371.2,4,1,2,412,1,🌟 Champions,22.8
14951,79,1,311.69,79.0,1.0,311.69,2,1,2,212,1,🌟 Champions,22.8
14952,59,11,8099.49,59.0,11.0,8099.49,3,2,5,325,3,🌟 Champions,28.0
14953,25,1,289.82,25.0,1.0,289.82,4,1,2,412,1,🌟 Champions,22.8
14954,12,1,336.17,12.0,1.0,336.17,5,1,2,512,1,🌟 Champions,22.8
14957,253,1,58.49,253.0,1.0,58.49,1,1,1,111,0,🔔 Need Attention,8.8
14958,147,3,499.68,147.0,3.0,499.68,2,1,3,213,0,🔔 Need Attention,8.8
14959,64,4,695.42,64.0,4.0,695.42,3,1,3,313,1,🌟 Champions,22.8
14960,8,2,221.27,8.0,2.0,221.27,5,1,1,511,1,🌟 Champions,22.8
14961,10,9,7044.68,10.0,9.0,7044.68,5,2,5,525,3,🌟 Champions,28.0
14962,270,1,126.7,270.0,1.0,126.7,1,1,1,111,0,🔔 Need Attention,8.8
14963,9,5,1487.8,9.0,5.0,1487.8,5,1,4,514,1,🌟 Champions,22.8
14964,247,1,206.21,247.0,1.0,206.21,1,1,1,111,0,🔔 Need Attention,8.8
14965,96,2,599.0,96.0,2.0,599.0,2,1,3,213,1,🌟 Champions,22.8
14966,14,1,191.32,14.0,1.0,191.32,4,1,1,411,1,🌟 Champions,22.8
14967,49,1,463.8,49.0,1.0,463.8,3,1,2,312,1,🌟 Champions,22.8
14968,30,1,147.59,30.0,1.0,147.59,4,1,1,411,1,🌟 Champions,22.8
14970,68,4,1592.06,68.0,4.0,1592.06,3,1,4,314,1,🌟 Champions,22.8
14971,35,3,1116.57,35.0,3.0,1116.57,3,1,4,314,1,🌟 Champions,22.8
14972,128,1,114.77,128.0,1.0,114.77,2,1,1,211,1,🌟 Champions,22.8
14973,107,3,1314.45,107.0,3.0,1314.45,2,1,4,214,1,🌟 Champions,22.8
14974,37,1,114.39,37.0,1.0,114.39,3,1,1,311,1,🌟 Champions,22.8
14975,57,1,279.94,57.0,1.0,279.94,3,1,2,312,1,🌟 Champions,22.8
14976,57,7,790.86,57.0,7.0,790.86,3,2,3,323,1,🌟 Champions,22.8
14978,72,5,1931.42,72.0,5.0,1931.42,2,1,4,214,1,🌟 Champions,22.8
14981,246,1,102.12,246.0,1.0,102.12,1,1,1,111,0,🔔 Need Attention,8.8
14984,19,2,213.27,19.0,2.0,213.27,4,1,1,411,1,🌟 Champions,22.8
14985,198,2,296.75,198.0,2.0,296.75,1,1,2,112,0,🔔 Need Attention,8.8
14987,15,2,326.4,15.0,2.0,326.4,4,1,2,412,1,🌟 Champions,22.8
14988,211,1,334.54,211.0,1.0,334.54,1,1,2,112,0,🔔 Need Attention,8.8
14995,38,2,233.23,38.0,2.0,233.23,3,1,1,311,1,🌟 Champions,22.8
14997,46,3,546.1999999999999,46.0,3.0,546.1999999999999,3,1,3,313,1,🌟 Champions,22.8
14998,170,2,429.87,170.0,2.0,429.87,2,1,2,212,0,🔔 Need Attention,8.8
15000,47,1,490.52,47.0,1.0,490.52,3,1,3,313,1,🌟 Champions,22.8
15002,115,4,1641.76,115.0,4.0,1641.76,2,1,4,214,1,🌟 Champions,22.8
15004,147,1,1246.32,147.0,1.0,1246.32,2,1,4,214,0,🔔 Need Attention,8.8
15005,15,28,6316.57,15.0,28.0,6316.57,4,5,5,455,3,🌟 Champions,28.0
15006,51,1,502.09,51.0,1.0,502.09,3,1,3,313,1,🌟 Champions,22.8
15007,159,1,156.91,159.0,1.0,156.91,2,1,1,211,0,🔔 Need Attention,8.8
15009,12,3,1261.78,12.0,3.0,1261.78,5,1,4,514,1,🌟 Champions,22.8
15010,35,1,308.94,35.0,1.0,308.94,3,1,2,312,1,🌟 Champions,22.8
15012,53,2,423.04,53.0,2.0,423.04,3,1,2,312,1,🌟 Champions,22.8
15014,43,2,260.17,43.0,2.0,260.17,3,1,2,312,1,🌟 Champions,22.8
15016,172,1,170.04,172.0,1.0,170.04,2,1,1,211,0,🔔 Need Attention,8.8
15017,33,1,125.58,33.0,1.0,125.58,3,1,1,311,1,🌟 Champions,22.8
15018,38,3,496.21,38.0,3.0,496.21,3,1,3,313,1,🌟 Champions,22.8
15019,266,1,266.0,266.0,1.0,266.0,1,1,2,112,0,🔔 Need Attention,8.8
15021,8,9,1914.82,8.0,9.0,1914.82,5,2,4,524,1,🌟 Champions,22.8
15022,11,4,905.04,11.0,4.0,905.04,5,1,4,514,1,🌟 Champions,22.8
15023,3,11,6802.76,3.0,11.0,6802.76,5,2,5,525,3,🌟 Champions,28.0
15024,9,10,1661.33,9.0,10.0,1661.33,5,2,4,524,1,🌟 Champions,22.8
15025,33,1,377.01,33.0,1.0,377.01,3,1,2,312,1,🌟 Champions,22.8
15026,80,3,469.0,80.0,3.0,469.0,2,1,3,213,1,🌟 Champions,22.8
15027,30,4,1066.15,30.0,4.0,1066.15,4,1,4,414,1,🌟 Champions,22.8
15028,8,4,627.13,8.0,4.0,627.13,5,1,3,513,1,🌟 Champions,22.8
15030,71,2,518.28,71.0,2.0,518.28,3,1,3,313,1,🌟 Champions,22.8
15031,4,4,668.14,4.0,4.0,668.14,5,1,3,513,1,🌟 Champions,22.8
15032,256,3,4959.1,256.0,3.0,4959.1,1,1,5,115,0,🔔 Need Attention,8.8
15033,4,10,2586.67,4.0,10.0,2586.67,5,2,5,525,1,🌟 Champions,22.8
15034,15,8,4308.61,15.0,8.0,4308.61,4,2,5,425,1,🌟 Champions,22.8
15035,89,1,252.73,89.0,1.0,252.73,2,1,2,212,1,🌟 Champions,22.8
15036,72,3,465.55,72.0,3.0,465.55,2,1,2,212,1,🌟 Champions,22.8
15038,58,6,705.49,58.0,6.0,705.49,3,1,3,313,1,🌟 Champions,22.8
15039,9,47,19914.44,9.0,29.809999999999945,17281.158099999997,5,5,5,555,3,🌟 Champions,28.0
15041,170,1,180.35,170.0,1.0,180.35,2,1,1,211,0,🔔 Need Attention,8.8
15042,199,1,135.93,199.0,1.0,135.93,1,1,1,111,0,🔔 Need Attention,8.8
15043,31,1,537.0,31.0,1.0,537.0,4,1,3,413,1,🌟 Champions,22.8
15044,19,17,7700.23,19.0,17.0,7700.23,4,3,5,435,3,🌟 Champions,28.0
15045,151,2,735.66,151.0,2.0,735.66,2,1,3,213,0,🔔 Need Attention,8.8
15046,9,15,5213.77,9.0,15.0,5213.77,5,3,5,535,3,🌟 Champions,28.0
15047,269,1,343.62,269.0,1.0,343.62,1,1,2,112,0,🔔 Need Attention,8.8
15048,65,4,384.05,65.0,4.0,384.05,3,1,2,312,1,🌟 Champions,22.8
15049,273,1,121.17000000000002,273.0,1.0,121.17000000000002,1,1,1,111,0,🔔 Need Attention,8.8
15050,25,3,1782.09,25.0,3.0,1782.09,4,1,4,414,1,🌟 Champions,22.8
15051,23,3,1391.61,23.0,3.0,1391.61,4,1,4,414,1,🌟 Champions,22.8
15052,319,1,215.78,319.0,1.0,215.78,1,1,1,111,0,🔔 Need Attention,8.8
15053,4,3,697.79,4.0,3.0,697.79,5,1,3,513,1,🌟 Champions,22.8
15054,12,2,302.1,12.0,2.0,302.1,5,1,2,512,1,🌟 Champions,22.8
15057,275,2,1489.5,275.0,2.0,1489.5,1,1,4,114,0,🔔 Need Attention,8.8
15058,25,11,2124.99,25.0,11.0,2124.99,4,2,5,425,1,🌟 Champions,22.8
15059,40,9,1337.72,40.0,9.0,1337.72,3,2,4,324,1,🌟 Champions,22.8
15060,8,4,303.09,8.0,4.0,303.09,5,1,2,512,1,🌟 Champions,22.8
15061,3,48,54534.14,3.0,29.809999999999945,17281.158099999997,5,5,5,555,2,🌟 Champions,43.5
15062,71,4,987.86,71.0,4.0,987.86,3,1,4,314,1,🌟 Champions,22.8
15063,213,1,370.8,213.0,1.0,370.8,1,1,2,112,0,🔔 Need Attention,8.8
15065,37,4,3158.13,37.0,4.0,3158.13,3,1,5,315,1,🌟 Champions,22.8
15066,53,1,893.59,53.0,1.0,893.59,3,1,3,313,1,🌟 Champions,22.8
15067,78,3,1744.76,78.0,3.0,1744.76,2,1,4,214,1,🌟 Champions,22.8
15068,46,2,553.36,46.0,2.0,553.36,3,1,3,313,1,🌟 Champions,22.8
15069,179,1,1109.53,179.0,1.0,1109.53,1,1,4,114,0,🔔 Need Attention,8.8
15070,372,1,106.2,368.81,1.0,106.2,1,1,1,111,0,🔔 Need Attention,8.8
15071,93,2,982.07,93.0,2.0,982.07,2,1,4,214,1,🌟 Champions,22.8
15073,9,3,1043.41,9.0,3.0,1043.41,5,1,4,514,1,🌟 Champions,22.8
15074,105,1,748.87,105.0,1.0,748.87,2,1,3,213,1,🌟 Champions,22.8
15075,77,1,773.03,77.0,1.0,773.03,2,1,3,213,1,🌟 Champions,22.8
15076,172,1,880.85,172.0,1.0,880.85,2,1,3,213,0,🔔 Need Attention,8.8
15078,7,32,9743.11,7.0,29.809999999999945,9743.11,5,5,5,555,3,🌟 Champions,28.0
15079,212,4,895.61,212.0,4.0,895.61,1,1,3,113,0,🔔 Need Attention,8.8
15081,22,5,504.8,22.0,5.0,504.8,4,1,3,413,1,🌟 Champions,22.8
15083,256,1,88.2,256.0,1.0,88.2,1,1,1,111,0,🔔 Need Attention,8.8
15087,281,1,306.94,281.0,1.0,306.94,1,1,2,112,0,🔔 Need Attention,8.8
15088,21,2,1160.07,21.0,2.0,1160.07,4,1,4,414,1,🌟 Champions,22.8
15089,10,6,2420.84,10.0,6.0,2420.84,5,1,5,515,1,🌟 Champions,22.8
15090,308,1,381.32,308.0,1.0,381.32,1,1,2,112,0,🔔 Need Attention,8.8
15091,67,1,480.71,67.0,1.0,480.71,3,1,3,313,1,🌟 Champions,22.8
15092,215,2,457.81,215.0,2.0,457.81,1,1,2,112,0,🔔 Need Attention,8.8
15093,18,6,4597.02,18.0,6.0,4597.02,4,1,5,415,1,🌟 Champions,22.8
15095,103,4,1370.6,103.0,4.0,1370.6,2,1,4,214,1,🌟 Champions,22.8
15096,42,1,219.39,42.0,1.0,219.39,3,1,1,311,1,🌟 Champions,22.8
15097,4,1,248.08,4.0,1.0,248.08,5,1,2,512,1,🌟 Champions,22.8
15098,182,3,39916.5,182.0,3.0,17281.158099999997,1,1,5,115,3,🌟 Champions,28.0
15099,84,1,410.48,84.0,1.0,410.48,2,1,2,212,1,🌟 Champions,22.8
15100,333,3,876.0,333.0,3.0,876.0,1,1,3,113,0,🔔 Need Attention,8.8
15101,8,2,317.53,8.0,2.0,317.53,5,1,2,512,1,🌟 Champions,22.8
15103,31,2,703.36,31.0,2.0,703.36,4,1,3,413,1,🌟 Champions,22.8
15104,196,2,1027.44,196.0,2.0,1027.44,1,1,4,114,0,🔔 Need Attention,8.8
15105,18,7,2298.93,18.0,7.0,2298.93,4,2,5,425,1,🌟 Champions,22.8
15106,17,5,1422.52,17.0,5.0,1422.52,4,1,4,414,1,🌟 Champions,22.8
15107,311,6,319.5,311.0,6.0,319.5,1,1,2,112,0,🔔 Need Attention,8.8
15109,245,1,484.95,245.0,1.0,484.95,1,1,3,113,0,🔔 Need Attention,8.8
15110,23,4,996.1,23.0,4.0,996.1,4,1,4,414,1,🌟 Champions,22.8
15111,29,3,1567.48,29.0,3.0,1567.48,4,1,4,414,1,🌟 Champions,22.8
15113,9,3,3609.33,9.0,3.0,3609.33,5,1,5,515,1,🌟 Champions,22.8
15114,30,10,2760.56,30.0,10.0,2760.56,4,2,5,425,1,🌟 Champions,22.8
15115,18,1,340.11,18.0,1.0,340.11,4,1,2,412,1,🌟 Champions,22.8
15116,17,4,1352.75,17.0,4.0,1352.75,4,1,4,414,1,🌟 Champions,22.8
15117,14,5,1551.78,14.0,5.0,1551.78,4,1,4,414,1,🌟 Champions,22.8
15118,134,1,244.8,134.0,1.0,244.8,2,1,2,212,1,🌟 Champions,22.8
15119,245,1,266.4,245.0,1.0,266.4,1,1,2,112,0,🔔 Need Attention,8.8
15120,133,1,358.82,133.0,1.0,358.82,2,1,2,212,1,🌟 Champions,22.8
15121,50,2,457.72,50.0,2.0,457.72,3,1,2,312,1,🌟 Champions,22.8
15122,114,3,1633.78,114.0,3.0,1633.78,2,1,4,214,1,🌟 Champions,22.8
15123,7,2,2199.31,7.0,2.0,2199.31,5,1,5,515,1,🌟 Champions,22.8
15124,22,2,184.19,22.0,2.0,184.19,4,1,1,411,1,🌟 Champions,22.8
15125,25,15,11528.48,25.0,15.0,11528.48,4,3,5,435,3,🌟 Champions,28.0
15127,65,1,406.53,65.0,1.0,406.53,3,1,2,312,1,🌟 Champions,22.8
15128,60,4,1471.0,60.0,4.0,1471.0,3,1,4,314,1,🌟 Champions,22.8
15129,50,11,3447.4,50.0,11.0,3447.4,3,2,5,325,3,🌟 Champions,28.0
15130,169,1,330.11,169.0,1.0,330.11,2,1,2,212,0,🔔 Need Attention,8.8
15132,18,5,977.93,18.0,5.0,977.93,4,1,4,414,1,🌟 Champions,22.8
15133,127,3,982.42,127.0,3.0,982.42,2,1,4,214,1,🌟 Champions,22.8
15134,14,8,1387.99,14.0,8.0,1387.99,4,2,4,424,1,🌟 Champions,22.8
15135,239,1,139.05,239.0,1.0,139.05,1,1,1,111,0,🔔 Need Attention,8.8
15136,2,4,1286.7,2.0,4.0,1286.7,5,1,4,514,1,🌟 Champions,22.8
15139,239,2,178.96,239.0,2.0,178.96,1,1,1,111,0,🔔 Need Attention,8.8
15140,52,7,2354.25,52.0,7.0,2354.25,3,2,5,325,1,🌟 Champions,22.8
15142,46,1,498.74,46.0,1.0,498.74,3,1,3,313,1,🌟 Champions,22.8
15143,225,1,259.45,225.0,1.0,259.45,1,1,2,112,0,🔔 Need Attention,8.8
15144,8,17,6580.44,8.0,17.0,6580.44,5,3,5,535,3,🌟 Champions,28.0
15145,4,4,1194.73,4.0,4.0,1194.73,5,1,4,514,1,🌟 Champions,22.8
15146,164,2,1327.16,164.0,2.0,1327.16,2,1,4,214,0,🔔 Need Attention,8.8
15147,240,1,623.5,240.0,1.0,623.5,1,1,3,113,0,🔔 Need Attention,8.8
15148,10,1,301.29,10.0,1.0,301.29,5,1,2,512,1,🌟 Champions,22.8
15149,133,1,520.8000000000001,133.0,1.0,520.8000000000001,2,1,3,213,1,🌟 Champions,22.8
15150,17,10,5314.47,17.0,10.0,5314.47,4,2,5,425,3,🌟 Champions,28.0
15152,9,13,4745.69,9.0,13.0,4745.69,5,3,5,535,3,🌟 Champions,28.0
15153,31,1,329.25,31.0,1.0,329.25,4,1,2,412,1,🌟 Champions,22.8
15154,75,1,296.42,75.0,1.0,296.42,2,1,2,212,1,🌟 Champions,22.8
15156,1,3,961.49,1.0,3.0,961.49,5,1,4,514,1,🌟 Champions,22.8
15157,3,3,1936.07,3.0,3.0,1936.07,5,1,4,514,1,🌟 Champions,22.8
15158,45,1,401.4,45.0,1.0,401.4,3,1,2,312,1,🌟 Champions,22.8
15159,1,30,18641.01,1.0,29.809999999999945,17281.158099999997,5,5,5,555,3,🌟 Champions,28.0
15160,357,1,158.16,357.0,1.0,158.16,1,1,1,111,0,🔔 Need Attention,8.8
15163,18,2,304.47,18.0,2.0,304.47,4,1,2,412,1,🌟 Champions,22.8
15164,68,3,843.05,68.0,3.0,843.05,3,1,3,313,1,🌟 Champions,22.8
15165,373,1,487.75,368.81,1.0,487.75,1,1,3,113,0,🔔 Need Attention,8.8
