index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct,product_url,rating_value
24459,"Country (Desi) Eggs - Small, Antibiotic Residue-Free","Eggs, Meat & Fish",Eggs,Fresho,300.0,340.0,Country Eggs,3.0,"Country eggs are rich in protein, calcium and improve immunity, These eggs are ideal for the health of women. These country eggs are collected from the village side. The eggs are procured from country hens who are not given any antibiotics or vaccines but only natural feeds.These are one of nature's most wholesome and cost-effective foods. You can bake enjoyable cakes, cookies, scones etc. with eggs; try your hand over at family pasta as well. It is twisted boiled, sunny-side up, deviled or evened. The Indian method curry eggs can be finished in so many unique tasty ways.An egg can give you a health kick in no time at all! It is the ideal ingredient to add to your child's breakfast for growth and development. Eggs can be consumed in various ways like omelettes, boiled eggs, egg bhurji and in any of the dozen egg recipe.",300.0,300.0,11.76470588235294,n/a,3.0
24505,Streaky - Bacon,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Tannys,265.0,265.0,Pork & Ham,4.2,"Pork (80%), Water (17%), Iodized salt, Phosphates (E450, E451, E452), Sugar, Anti oxidant (E300), Curing Salt (E250), Nutrition",265.0,265.0,0.0,https://www.bigbasket.com/pd/40011538/tannys-streaky-bacon-150-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Streaky%2520-%2520Bacon,4.2
24514,Pork Bacon Sausages - Smoked,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meisterwurst,675.0,705.0,Pork & Ham,4.6,"Sausages are a quintessential crowd puller, party pleaser and a hit with the kids. Simple understated yet full of flavour, a twist on the classic German plain Pork sausage is Meisterwurst's Bacon Pork Sausage. Packed with smoked minced 'Streaky Bacon', they ooze flavour! Surprise kids with these delish sausages, rustle up with creamy mash potatoes or simply unwind with delectable Bacon Pork Sausage canapés. Drool-worthy!",675.0,675.0,4.25531914893617,https://www.bigbasket.com/pd/900457858/meisterwurst-pork-bacon-sausages-200-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Pork%2520Bacon%2520Sausage,4.6
24642,Sausages - Chicken,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Republic of Chicken,300.0,300.0,Chicken Sausages,4.4,Republic of Chicken presents their authentic and yummy range of chicken products that are yummy and juicy and are sure to eradicate your hunger completely. They are ready to fry and ready to eat and you can prepare them literally in a matter of a few seconds. You can serve them to your family and loved ones as they are ideal for parties and get-togethers.,300.0,300.0,0.0,https://www.bigbasket.com/pd/800265308/republic-of-chicken-cocktail-sausages-chicken-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Cocktail%2520Sausages%2520-%2520Chicken,4.4
24784,Tuna Salad With Vegetables Mexican Style,"Eggs, Meat & Fish",Fish & Seafood,Golden Prize,175.75,185.0,Canned Seafood,2.9,,175.75,175.75,5.0,n/a,2.9
24801,Chicken Olive Mortadella,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho,232.5,310.0,Chicken Sausages,3.1,"Chicken Olive Mortadella is made with premium ingredients, giving you the perfect blend of flavours. Easy to cook, this is a perfect option to tame your hunger pangs. Indulge in some premium taste with Fresho.",232.5,232.5,25.0,https://www.bigbasket.com/pd/40203781/fresho-chicken-olive-mortadella-300-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chicken%2520Olive%2520Mortadella,3.1
24825,Chicken - Jumbo Hot Dog,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meatzza,325.0,325.0,Chicken Sausages,4.3,"Its a cooked sausage, traditionally grilled or steamed and favoured, served in a sliced bun as a sandwich. Its properly packed and frozen to ensure that it retains its taste and aroma. Should be Kept Frozen at or below -18C.",325.0,325.0,0.0,https://www.bigbasket.com/pd/40049537/meatzza-chicken-jumbo-hot-dog-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chicken%2520Jumbo%2520Hot%2520Dog,4.3
24853,Smoked Back Bacon,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meatzza,350.0,350.0,Chicken Sausages,4.3,Meatzza Pork Bacon is made from farm raised Pork and it is Smoked and 100% safe and hygiene.,350.0,350.0,0.0,https://www.bigbasket.com/pd/40059426/meatzza-smoked-back-bacon-250-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Smoked%2520Back%2520Bacon,4.3
24910,Eggs - Country,"Eggs, Meat & Fish",Eggs,Mpm,120.0,120.0,Country Eggs,2.8,"Gives high and rich protein, calcium and improves immunity. It is a portion of very good food for women's health. Country eggs are collected from the village side only. These countryside hens were not given any antibiotics, vaccines only are given natural feeds.",120.0,120.0,0.0,n/a,2.8
25059,Eggs - Country Duck,"Eggs, Meat & Fish",Eggs,Mpm,120.0,120.0,Country Eggs,2.7,"MPM's Country Duck Eggs are authentic duck eggs which are more healthier and nutritious than the normal poultry eggs and pack a higher content of proteins, fats and other essential vitamins and minerals. It has a rich and yummy orange coloured yolk in the centre which give a whole new look and taste to your sunny-side-ups!",120.0,120.0,0.0,https://www.bigbasket.com/pd/60000398/mpm-eggs-country-duck-6-pcs-carton/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Eggs%2520-%2520Country%2520Duck,2.7
25064,Fresh Catch Prawns - Small,"Eggs, Meat & Fish",Fish & Seafood,Ifb,185.0,185.0,Frozen Fish & Seafood,3.4,"IFB Fresh Catch brings you premium quality prawns from the warm coastal waters of Bengal. It is quickly frozen to ensure consistency and freshness. Upon being thawed and cooked, the natural juices of the prawns are released making it soft and succulent. By purchasing these prawns, you will be supporting a community of dedicated Aqua Farmers committed to preserve the health of their home and the environment, for years to come.",185.0,185.0,0.0,https://www.bigbasket.com/pd/40049587/ifb-fresh-catch-prawns-small-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Fresh%2520Catch%2520Prawns%2520-%2520Small,3.4
25156,Sausage - Chicken,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Tannys,125.0,125.0,Chicken Sausages,4.2,Processed Pre Cooked,125.0,125.0,0.0,https://www.bigbasket.com/pd/40211360/prasuma-chicken-sausage-beechwood-smoked-250-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Frozen%2520Chicken%2520Sausage,4.2
25286,"Fresho Mutton Curry Cut, From Whole Carcass 1kg +Kara Coconut Milk Classic 400ml","Eggs, Meat & Fish",Mutton & Lamb,bb Combo,959.0,1629.0,Fresh Mutton,3.2,"Fresho Mutton - Curry Cut, From Whole Carcass 8-10 Kgs. Antibiotic Residue-Free, Growth Hormone-Free 1 kg



Net Weight
Number Of Pcs
Serving Size
Storage Temp


1 kg
15-20
4-6 people
0-4 deg cel



Mutton is popular in most of the household. It is treated as a delicacy and is prepared for different joyous occasions. The juicy taste and the chewy texture make it a favourite among many. Moreover, they come with a lot of health benefits. It is packed with protein, saturated fat, iron, zinc and B vitamins. Mutton helps in building a strong immune system. It also helps to build bones and muscles. Mutton curry is enjoyed in most of the houses. Fresho Mutton curry cut is carved into perfect pieces to give you the ideal portion for your curries. These scrumptious mutton pieces come in 15-20 in numbers which are perfect for 4-6 people. 
The Add-on Benefits of Fresho Mutton: 

Premium quality 
Tender Meat 
Processed and packed under strict hygienic condition. 

Fresho Meats is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.
Kara Coconut Milk - Classic 400 ml: Tajir Coconut Milk is Ideal for Making Curries, Coconut Rice Candies, Desserts, Puddings, Jam, Ice Cream, Cocktail Beverages and other Dishes or Preparations where the Delicate Flavour of Fresh Coconut Milk is Required. As the Coconut Specialist, Kara takes pride in our product integrity by using carefully hand-picked fresh coconuts from our lush plantation in Indonesia. Our involvement from seeding right down to processing allows us to monitor product integrity closely and efficiently. These stringent controls help to ensure that only the finest quality Kara products with the natural flavour of fresh coconuts are being produced.",959.0,959.0,41.12952731737262,n/a,3.2
25350,Canned Sardine - in Tomato Sauce,"Eggs, Meat & Fish",Fish & Seafood,Golden Prize,75.05,79.0,Canned Seafood,4.4,"Golden Prize Canned Sardine in Tomato Sauce is rich in Omega 3 and can be used to prepare a variety of delicious dishes, or can be eaten straight from the can. These sardines are a product of Thailand and come in an easy to open lid can. They are dolphin safe and HACCP compliant.",75.05,75.05,5.000000000000004,https://www.bigbasket.com/pd/40096825/golden-prize-canned-sardine-in-tomato-sauce-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Canned%2520Sardine%2520in%2520Tomato%2520Sauce,4.4
25474,"Pork - BBQ Premium Smoked Ham, Sliced","Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho Signature,543.6,604.0,Pork & Ham,3.1,"Bauwens BBQ Premium Smoked Ham are fully cooked and ready-to-serve. they have been smoked to perfection and will make your meal easy and delicious. Since, hams are chosen for their leanness and superb flavor, it is ensured that they are slowly cured over a mixture of hickory and applewood chips for up to 30 hours. They are spiral sliced around the bone for the ease of serving. The hams are glazed with golden honey and blend of spices. Manufactured at USA. Packed as per Customer requirement. Not a standard pack under weights & Measurement Guidelines. Consume within 05 days from date of Packing. Store in refrigerator at or below 05 degree C in an airtight container.",543.6,543.6,9.999999999999996,n/a,3.1
25548,Chicken - Sausages,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meatzza,170.0,170.0,Chicken Sausages,4.2,"Its fine cold cuts mostly eaten in the breakfast. Mixture of freshly minced poultry, spices and flavouring agents. The Finished result is delicious and soft in texture. It's properly packed and frozen to ensure that it retains its taste and aroma. Should be Kept Frozen at or below -18Ã‚ÂºC.",170.0,170.0,0.0,https://www.bigbasket.com/pd/40020420/zorabian-chicken-sausages-250-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chicken%2520-%2520Sausages,4.2
25590,Pork - Dinner Franks,"Eggs, Meat & Fish","Sausages, Bacon & Salami",ALF-FARMS,155.0,155.0,Pork & Ham,2.9,Indulge in the heavenly taste of these 100% pork franks!,155.0,155.0,0.0,n/a,2.9
25991,Canned Sardine In Brine,"Eggs, Meat & Fish",Fish & Seafood,Golden Prize,109.0,109.0,Canned Seafood,3.9,"Premium Quality Fish, Imported from Thailand, Excellent source of Omega 3",109.0,109.0,0.0,https://www.bigbasket.com/pd/40037997/golden-prize-canned-sardine-in-brine-200-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Canned%2520Sardine%2520In%2520Brine,3.9
26333,Tuna Fish,"Eggs, Meat & Fish",Fish & Seafood,H.S. Dry Fish,60.0,60.0,Dry Fish,3.5,"The oldest traditional way of preserving fish is drying, and is still considered one of the most effective preservation methods.",60.0,60.0,0.0,https://www.bigbasket.com/pd/40036196/hs-dry-fish-tuna-fish-100-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Tuna%2520Fish,3.5
26337,Chicken - Spicy Salami,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Zorabian,165.0,165.0,Chicken Sausages,4.3,ZorabianÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢s Spicy Salami is an absolute treat...With that subtle dash of spice - Zorabians Salami has just gotten spicier and yummier!!!,165.0,165.0,0.0,https://www.bigbasket.com/pd/40020427/zorabian-chicken-spicy-salami-250-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Chicken%2520-%2520Spicy%2520Salami,4.3
26353,Pork Cocktail Sausage,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,425.0,425.0,Pork & Ham,4.3,"At La Carne, we take pride in offering products of high quality. La Carne brings to you the authentic taste of premium Imported Pork Products. Quick Freezing technology used to preserve all the goodness and freshness inside. Made with best of European Pork meat, which is lean with low fat. Cocktail sausages are an ideal snack for parties.",425.0,425.0,0.0,https://www.bigbasket.com/pd/40161846/la-carne-pork-cocktail-sausage-500-g-pkt/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Pork%2520Cocktail%2520Sausage,4.3
26376,"Ham - Turkey Bacon, Smoked","Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,375.0,375.0,Turkey & Duck,3.7,"Turkey meat (65%), Chicken Meat, Water, Edible common Salt, Emulsifier E452, Natural Smoke Flavour, Colour Fixative E260",375.0,375.0,0.0,https://www.bigbasket.com/pd/40063435/la-carne-ham-turkey-bacon-smoked-180-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Ham%2520-%2520Turkey%2520Bacon%252C%2520Smoked,3.7
26429,Eggs - Free Range,"Eggs, Meat & Fish",Eggs,Farm Made,242.0,250.0,Farm Eggs,3.8,"Our infertile free range eggs are produced using traditional farming methods, ensuring highest animal protection standards. Our hens are pasture raised and humanely treated. These eggs do not contain antibiotics, growth promoters, hormones or any such substances.Our eggs are rich in omega 3, protein & vitamins. Our hens enjoy a lot of free space, a lot of greens to feed on, space place to rest, areas for playing a lot of fresh air, 100% natural free range eggs.",242.0,242.0,3.2,https://www.bigbasket.com/pd/40117922/farm-made-eggs-free-range-12-pcs/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Free%2520Range%2520Eggs,3.8
26628,Chicken Spicy Breast Strips,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Meatzza,325.0,325.0,Chicken Sausages,3.9,"Coarse Ground Chicken breast meat, seasoned, formed and coated in a crunchy crunch.Chicken is loved by people everywhere and can be had with loved ones. Enjoy it on weekends or whenever you like. The seasoning and crunchiness will make for the perfect treat to lighten up your mood.Whenever you have Hunger Pangs or you are planning a party you want something quick, open a pack of Meatzza Snackers. Just heat and eat.",325.0,325.0,0.0,https://www.bigbasket.com/pd/40183635/meatzza-chicken-spicy-breast-strips-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Chicken%2520Spicy%2520Breast%2520Strips,3.9
26709,Nuremberger - Pork,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Bon Appetit,535.0,565.0,Pork & Ham,4.4,"EAN Code: 8908002778861  Country of origin: India  Manufactured & Marketed by: Arthur's Food Company Private Limited, NO 14H KIADB Industrial area, Attibele,Bangalore - 562107, Karnataka, India  Best before 18-10-2021  For Queries/Feedback/Complaints, Contact our Customer Care Executive at: Phone: 1860 123 1000 | Address: Innovative Retail Concepts Private Limited, No.18, 2nd & 3rd Floor, 80 Feet Main Road, Koramangala 4th Block, Bangalore - 560034 | Email: customerservice@bigbasket.com",535.0,535.0,5.3097345132743365,https://www.bigbasket.com/pd/40015766/bon-appetit-pork-meat-loaf-100-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Pork%2520-%2520Meat%2520Loaf,4.4
26716,"Catla Fish - Large, Steak/Slice, Preservative Free, 12-14 pcs","Eggs, Meat & Fish",Fish & Seafood,Fresho,500.0,500.0,Fresh Fish,2.8,"Net WeightNumber Of PcsServing SizeStorage Temp1 kg12-144-5 people0-4 deg celCatla fish is a tender and delicious meat which is high in protein and is great for heart health. Rich in Omega 3 fatty acids and other essential nutrients like iodine, selenium, zinc, this fish is good for overall health. eating fish regularly can help you to achieve great skin. This steak sliced catla fish comes without the head. It is cleaned and gutted. This comes in 12-14 pcs which are perfect for 4-5 people. It is  preservative-free. Fresho is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.",500.0,500.0,0.0,https://www.bigbasket.com/pd/10000713/fresho-rohu-fish-large-steakslice-preservative-free-8-12-pcs-1-kg-tray/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Rohu%2520Fish%2520Steak%252FSlice-Large,2.8
