index,product,category,sub_category,brand,sale_price,market_price,type,rating,description,rating_clean
10179,Tomato - Cherry,Fruits & Vegetables,Fresh Vegetables,Fresho,32.0,40.0,Exotic Vegetables,,"Having the size, colour and juiciness of cherries, cherry tomatoes are sweeter to taste than regular varieties. We pick these tomatoes from reputed farmers and store in hygienic conditions to maintain their freshness. Do not forget to check out our delicious recipe-https://www.bigbasket.com/cookbook/recipes/1504/tomato-feta-omelette/",
10251,Cut - Mushroom,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,46.0,57.5,Cut & Peeled Veggies,,"A mushroom is the fleshy, spore-bearing fruiting body of a fungus, typically produced above ground on soil. Fresho mushrooms are widely cultivated edible ones which are treated as vegetables.
Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",
10336,Celery,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,16.5,20.63,Indian & Exotic Herbs,,"Relish juicy, crunchy and mildly salty flavoured celeries that are individually handpicked everyday by our trained farmers. Celeries have wide, green leaves attached to thick, juicy stalks joined at a common base. https://www.bigbasket.com/cookbook/recipes/239/chinese-clear-vegetable-soup/",
10343,Sliced Peppers,Fruits & Vegetables,Cuts & Sprouts,Fresho,34.0,42.5,Recipe Packs,,"Fresh and crunchy bell peppers, cleaned and cut for your cooking. Add them raw in salads, toss them with other veggies and give a colorful twist to your dishes.
Try out this recipe at home -  https://www.bigbasket.com/flavors/collections/222/ready-to-cook-vegetable-pack-recipes/ 
 Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
10345,Zucchini - Yellow,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,50.0,62.5,Exotic Vegetables,,"Yellow zucchini is a long and slightly fat vegetable, also known as squash. Yellow variant has comparatively softer flesh and tastes sweeter than the green one. Do not forget to check out our delicious recipe-
https://www.bigbasket.com/cookbook/recipes/1404/healthy-stir-fry/",
10356,Banana Flower,Fruits & Vegetables,Fresh Fruits,Fresho,21.0,26.25,"Banana, Sapota & Papaya",,"Banana flower, also known as banana blossom, is a tear-shaped maroon or purplish flower hanging at the end of banana clusters grows on the end of the stem holding a cluster of bananas.
The edible flower has a unique and excellent taste rich in nutrients. With every purple outer sheath removed it has anthers which are edible.",
10359,Alphonso Mango - Badami,Fruits & Vegetables,Fresh Fruits,Fresho,123.0,153.75,Mangoes,,"Badami is called Karnataka's Alphonso due to its sweet taste.
It has pale yellow skin with yellowish-orange flesh.
We source premium quality badami mangoes directly from the farmers of Karnataka.
Never miss the mangoes during the season.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1345/alphonso-mango-pudding/ 
Calcium Carbide is not used in the ripening process of the mangoes.",
10385,Watermelon - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,39.0,48.75,Organic Fruits,,"With greenish black to smooth dark green surface, we selectively pick organically grown watermelons from the best farms These watermelons have juicy, sweet and grainy textured flesh filled with 12-14% of sugar content, making it a healthy alternative to sugary carbonated drinks. Flesh colour of these are pink to red with dark brown/black seeds. 
 Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1181/watermelon-mocktail/",
10455,Baby Corn - Unpeeled,Fruits & Vegetables,Fresh Vegetables,Fresho,15.0,18.75,Exotic Vegetables,,"A young sweet-tasting corn, baby corns are small in size and handpicked before they mature. Picking fresh and scrumptious vegetables for your healthy lifestyle is now just a click away.
 Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1687/manchurian-baby-corn-basket-chat/",
10492,Beans - Julienne,Fruits & Vegetables,Fresh Vegetables,Fresho,43.0,53.75,Cut & Peeled Veggies,,,
10529,Methi 250 g + Coriander Leaves 100 g + Palak 250 g + Curry Leaves 100 g,Fruits & Vegetables,Herbs & Seasonings,Fresho,72.45,102.5,Leafy Vegetables,,"Methi leaves are a very popular ingredient in Indian dishes that has a bitter taste and strong aroma.Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1749/rice-methi-pakoda/ Coriander leaves are green, fragile with a decorative appearance. They contain minimal aroma and have a spicy-sweet taste. Now do not bother wasting time cutting off the roots as we value your money and time and provide you with the freshest leafy edible parts.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/33/green-chutney/ With a sweet, nutty and tangent flavour, Palaks are green leafy vegetables that are succulent and spoon-shaped.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2235/green-detox-smoothie/ With the dark green and glossy appearance, curry leaves have a strong flavour and release a tasty aroma when fried in hot oil.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/742/curryleaves-lemonade//",
10538,Grapes - Sonaka Seedless,Fruits & Vegetables,Fresh Fruits,Fresho,57.5,71.88,Seasonal Fruits,,"Juicy and snappy, with a beautiful balance of sweet and tart flavour, these grape bunches have a lingering taste.  Do not tire yourselves searching for an unspoiled fruit, we have hand picked and finely packed fresho green seedless grapes which are just a few clicks away.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/2251/fruit-punch/",
10610,Betel Leaf,Fruits & Vegetables,Fresh Vegetables,Fresho,11.0,13.75,Leafy Vegetables,,"Fresho brings to you fresh Betel Leaf. This is also called paan ka Patta.
It has many curative and healing benefits.
They are rich in vitamins like vitamin C, thiamine, niacin, riboflavin, and carotene and are a great source of calcium.
These leaves used as a stimulant, an antiseptic, and a breath freshener.
It can be batter-coated and deep-fried till absolutely crisp.",
10630,Sweet Potato - Organically Grown,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,20.0,25.0,Organic Vegetables,,"Fresho Organic products are organically grown and handpicked by expert. Sweet potatoes are large, starchy, sweet-tasting root vegetables. 
Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",
10838,Banana Flower - Organically Grown,Fruits & Vegetables,Fresh Vegetables,Fresho,24.0,30.0,Organic Vegetables,,"Banana flower, also known as banana blossom, is a tear-shaped maroon or purplish flower hanging at the end of banana clusters grows on the end of the stem holding a cluster of bananas. The edible flower has a unique and excellent taste rich in nutrients. With every purple outer sheath removed it has anthers which are edible. We selectively pick organically grown banana flower from the best farms.",
10849,Banana - Yelakki,Fruits & Vegetables,Fresh Fruits,Fresho,56.0,70.0,"Banana, Sapota & Papaya",,"Tiny and small sized, this variety is called Yelakki in Bangalore and Elaichi in Mumbai. Despite its small size, they are naturally flavoured, aromatic and sweeter compared to regular bananas.
Yelakki bananas are around 3- 4 inches long and contain a thinner skin and better shelf life than Robusta bananas. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/573/banana-pancake/",
10894,Apricots,Fruits & Vegetables,Fresh Fruits,Fresho,145.0,181.25,Seasonal Fruits,,"The pulpy, creamy texture of apricot flesh is akin to pumpkin or yam puree. A ripe apricot tastes sweet and mellow, not highly acidic, and resembles the mild sweetness peach. Apricots give an unobtrusive hit to the palate while offering a distinct, musky, smooth flavour.",
10917,Pumpkin - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,28.0,35.0,Organic Vegetables,,"It is organically grown and handpicked from farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",
10923,Coriander Leaves - Chopped,Fruits & Vegetables,Cuts & Sprouts,Fresho,23.0,28.75,Cut & Peeled Veggies,,"Coriander leaves are green, fragile with a decorative appearance, minimal aroma and spicy sweet taste. Now do not bother wasting time cutting off the roots and chopping. We value your money and time and provide the freshest leafy edible parts.",
10967,Banana Stem - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,24.0,30.0,Organic Vegetables,,"Banana Stem is the fibrous stalk of the banana plant. It has high water content, fresh and crispy textured stalks with mild taste. Fresho stem grade bananas are offered in a pristine condition and are tasty and nutritious. We selectively pick stems of organically grown banana stem from the best farms.",
11000,Garlic - Peeled,Fruits & Vegetables,Herbs & Seasonings,Fresho,39.0,48.75,Cut & Peeled Veggies,,Fresho provides you peeled garlic for your convenience and ease. Do not forget to check out our delicious recipe-https://www.bigbasket.com/cookbook/recipes/1120/garlic-herb-croutons/,
11011,Onion,Fruits & Vegetables,Fresh Vegetables,Fresho,28.71,42.5,"Potato, Onion & Tomato",,"Onion is a vegetable which is almost like a staple in Indian food. This is also known to be one of the essential ingredients of raw salads. They come in different colours like white, red or yellow and are quite in demand in cold salads and hot soups. You can dice, slice or cut it in rings and put it in burgers and sandwiches. Onions emit a sharp flavour and fragrance once they are fried; it is due to the sulphur compound in the vegetable.Onions are known to be rich in biotin.  Most of the flavonoids which are known as anti-oxidants are concentrated more in the outer layers, so when you peel off the layers, you should remove as little as possible.",
11121,Pomegranate - Premium,Fruits & Vegetables,Fresh Fruits,Fresho,299.0,373.75,Apples & Pomegranate,,"With ruby color and an intense floral, sweet-tart flavor, the pomegranate delivers both taste and beauty.
You can remove the skin and the membranes to get at the delicious fruit with nutty seeds.
Fresho Pomegranates are finely sorted and graded to deliver the best tasting pomegranates to you. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1229/pomegranate-cooler/",
11160,Green Cabbage - Grated,Fruits & Vegetables,Cuts & Sprouts,Fresho,28.0,35.0,Cut & Peeled Veggies,,"Sweet and grassy, grated green cabbage is a wonderful addition to salads and sandwiches",
11182,Bitter Gourd - Forest,Fruits & Vegetables,Fresh Vegetables,Fresho,65.0,81.25,"Gourd, Pumpkin, Drumstick",,"The most bitter among all fruits, bitter gourds come with a rough, bumpy and green skin.
The off-white translucent flesh tastes crispy with the combination of the bitter seeds that are present inside. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/129/masala-bharwan-karela/",
11317,"Dates - Kimia, with Seed",Fruits & Vegetables,Fresh Fruits,Fresho,189.0,236.25,Seasonal Fruits,,"Plump and fibrous, brownish-black coloured oval dates taste like honey and just melt in the mouth. Taiba dates are fleshy which are rich source of iron and a healthy snack.  Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/896/dates-barfi/",
